travelCode,userCode,name,place,days,price,total,date
23273,228,Hotel K,Salvador (BH),1,263.41,263.41,10/28/2021
23280,228,Hotel A,Florianopolis (SC),2,313.02,626.04,12/16/2021
23282,228,Hotel AF,Sao Paulo (SP),4,139.1,556.4,12/30/2021
23287,228,Hotel AU,Recife (PE),3,312.83,938.49,02/03/2022
23288,228,Hotel BW,Campo Grande (MS),1,60.39,60.39,02/10/2022
23289,228,Hotel BP,Brasilia (DF),1,247.62,247.62,02/17/2022
23293,228,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/17/2022
23295,228,Hotel BP,Brasilia (DF),1,247.62,247.62,03/31/2022
23299,228,Hotel K,Salvador (BH),3,263.41,790.23,04/28/2022
23300,228,Hotel Z,Aracaju (SE),3,208.04,624.12,05/05/2022
23302,228,Hotel AF,Sao Paulo (SP),3,139.1,417.3,05/19/2022
23307,228,Hotel BD,Natal (RN),3,242.88,728.64,06/23/2022
23312,229,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/03/2019
23313,229,Hotel BP,Brasilia (DF),3,247.62,742.86,10/10/2019
23315,229,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/24/2019
23319,229,Hotel Z,Aracaju (SE),4,208.04,832.16,11/21/2019
23322,229,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/12/2019
23324,229,Hotel BD,Natal (RN),4,242.88,971.52,12/26/2019
23329,229,Hotel Z,Aracaju (SE),4,208.04,832.16,01/30/2020
23331,229,Hotel AU,Recife (PE),4,312.83,1251.32,02/13/2020
23332,229,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/20/2020
23345,229,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/21/2020
23348,229,Hotel BD,Natal (RN),2,242.88,485.76,06/11/2020
23350,229,Hotel K,Salvador (BH),1,263.41,263.41,06/25/2020
23353,229,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,07/16/2020
23364,229,Hotel A,Florianopolis (SC),2,313.02,626.04,10/01/2020
23366,229,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/15/2020
23374,229,Hotel K,Salvador (BH),1,263.41,263.41,12/10/2020
23375,229,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/17/2020
23376,229,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/24/2020
23377,229,Hotel A,Florianopolis (SC),3,313.02,939.06,12/31/2020
23379,229,Hotel K,Salvador (BH),3,263.41,790.23,01/14/2021
23383,229,Hotel Z,Aracaju (SE),3,208.04,624.12,02/11/2021
23403,229,Hotel AU,Recife (PE),3,312.83,938.49,07/01/2021
23404,229,Hotel Z,Aracaju (SE),3,208.04,624.12,07/08/2021
23408,229,Hotel BD,Natal (RN),1,242.88,242.88,08/05/2021
23410,229,Hotel BD,Natal (RN),3,242.88,728.64,08/19/2021
23412,229,Hotel BP,Brasilia (DF),4,247.62,990.48,09/02/2021
23413,229,Hotel BD,Natal (RN),4,242.88,971.52,09/09/2021
23415,229,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/23/2021
23417,229,Hotel A,Florianopolis (SC),1,313.02,313.02,10/07/2021
23419,229,Hotel A,Florianopolis (SC),2,313.02,626.04,10/21/2021
23420,229,Hotel A,Florianopolis (SC),2,313.02,626.04,10/28/2021
23421,229,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/04/2021
23423,229,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/18/2021
23432,229,Hotel A,Florianopolis (SC),4,313.02,1252.08,01/20/2022
23438,229,Hotel BD,Natal (RN),4,242.88,971.52,03/03/2022
23439,229,Hotel Z,Aracaju (SE),2,208.04,416.08,03/10/2022
23440,229,Hotel BW,Campo Grande (MS),3,60.39,181.17,03/17/2022
23448,229,Hotel A,Florianopolis (SC),2,313.02,626.04,05/12/2022
23451,230,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/03/2019
23456,230,Hotel A,Florianopolis (SC),2,313.02,626.04,11/07/2019
23460,230,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/05/2019
23463,230,Hotel Z,Aracaju (SE),4,208.04,832.16,12/26/2019
23466,230,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,01/16/2020
23470,230,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/13/2020
23477,230,Hotel AF,Sao Paulo (SP),3,139.1,417.3,04/02/2020
23479,230,Hotel AU,Recife (PE),4,312.83,1251.32,04/16/2020
23481,230,Hotel BD,Natal (RN),1,242.88,242.88,04/30/2020
23486,230,Hotel AU,Recife (PE),1,312.83,312.83,06/04/2020
23488,230,Hotel AU,Recife (PE),1,312.83,312.83,06/18/2020
23491,230,Hotel K,Salvador (BH),4,263.41,1053.64,07/09/2020
23498,230,Hotel A,Florianopolis (SC),4,313.02,1252.08,08/27/2020
23504,230,Hotel BW,Campo Grande (MS),1,60.39,60.39,10/08/2020
23506,230,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/22/2020
23508,230,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,11/05/2020
23510,230,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/19/2020
23512,230,Hotel AU,Recife (PE),2,312.83,625.66,12/03/2020
23517,230,Hotel K,Salvador (BH),3,263.41,790.23,01/07/2021
23520,230,Hotel K,Salvador (BH),3,263.41,790.23,01/28/2021
23522,230,Hotel BD,Natal (RN),2,242.88,485.76,02/11/2021
23524,230,Hotel A,Florianopolis (SC),1,313.02,313.02,02/25/2021
23527,230,Hotel Z,Aracaju (SE),4,208.04,832.16,03/18/2021
23528,230,Hotel K,Salvador (BH),2,263.41,526.82,03/25/2021
23542,230,Hotel BP,Brasilia (DF),4,247.62,990.48,07/01/2021
23547,230,Hotel BP,Brasilia (DF),2,247.62,495.24,08/05/2021
23552,230,Hotel BP,Brasilia (DF),2,247.62,495.24,09/09/2021
23555,230,Hotel Z,Aracaju (SE),2,208.04,416.08,09/30/2021
23556,230,Hotel AF,Sao Paulo (SP),3,139.1,417.3,10/07/2021
23557,230,Hotel BD,Natal (RN),2,242.88,485.76,10/14/2021
23560,230,Hotel A,Florianopolis (SC),1,313.02,313.02,11/04/2021
23564,230,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/02/2021
23585,230,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,04/28/2022
23586,230,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/05/2022
23587,230,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,05/12/2022
23588,230,Hotel K,Salvador (BH),3,263.41,790.23,05/19/2022
23593,230,Hotel A,Florianopolis (SC),2,313.02,626.04,06/23/2022
23594,230,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/30/2022
23595,230,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/07/2022
23599,230,Hotel BP,Brasilia (DF),3,247.62,742.86,08/04/2022
23604,230,Hotel A,Florianopolis (SC),3,313.02,939.06,09/08/2022
23610,230,Hotel BP,Brasilia (DF),3,247.62,742.86,10/20/2022
23611,230,Hotel AU,Recife (PE),2,312.83,625.66,10/27/2022
23615,231,Hotel BD,Natal (RN),3,242.88,728.64,10/10/2019
23616,231,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/17/2019
23617,231,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/24/2019
23622,231,Hotel BP,Brasilia (DF),2,247.62,495.24,11/28/2019
23624,231,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/12/2019
23626,231,Hotel AU,Recife (PE),3,312.83,938.49,12/26/2019
23629,231,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/16/2020
23630,231,Hotel BD,Natal (RN),3,242.88,728.64,01/23/2020
23633,231,Hotel BD,Natal (RN),3,242.88,728.64,02/13/2020
23645,231,Hotel BD,Natal (RN),2,242.88,485.76,05/07/2020
23647,231,Hotel BP,Brasilia (DF),4,247.62,990.48,05/21/2020
23649,231,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,06/04/2020
23651,231,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,06/18/2020
23664,231,Hotel A,Florianopolis (SC),4,313.02,1252.08,09/17/2020
23665,231,Hotel K,Salvador (BH),4,263.41,1053.64,09/24/2020
23667,231,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/08/2020
23671,231,Hotel BD,Natal (RN),1,242.88,242.88,11/05/2020
23683,231,Hotel BW,Campo Grande (MS),1,60.39,60.39,01/28/2021
23688,231,Hotel Z,Aracaju (SE),2,208.04,416.08,03/04/2021
23700,231,Hotel A,Florianopolis (SC),2,313.02,626.04,05/27/2021
23701,231,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/03/2021
23702,231,Hotel BP,Brasilia (DF),2,247.62,495.24,06/10/2021
23704,231,Hotel A,Florianopolis (SC),3,313.02,939.06,06/24/2021
23715,231,Hotel K,Salvador (BH),2,263.41,526.82,09/09/2021
23719,231,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/07/2021
23720,231,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/14/2021
23725,231,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/18/2021
23728,231,Hotel BD,Natal (RN),3,242.88,728.64,12/09/2021
23731,231,Hotel K,Salvador (BH),4,263.41,1053.64,12/30/2021
23738,232,Hotel K,Salvador (BH),4,263.41,1053.64,10/31/2019
23742,232,Hotel K,Salvador (BH),3,263.41,790.23,11/28/2019
23743,232,Hotel K,Salvador (BH),2,263.41,526.82,12/05/2019
23745,232,Hotel BP,Brasilia (DF),1,247.62,247.62,12/19/2019
23748,232,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/09/2020
23751,232,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/30/2020
23752,232,Hotel Z,Aracaju (SE),1,208.04,208.04,02/06/2020
23753,232,Hotel AU,Recife (PE),3,312.83,938.49,02/13/2020
23755,232,Hotel BD,Natal (RN),3,242.88,728.64,02/27/2020
23756,232,Hotel AU,Recife (PE),3,312.83,938.49,03/05/2020
23757,232,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/12/2020
23760,233,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,10/10/2019
23763,233,Hotel BD,Natal (RN),3,242.88,728.64,10/31/2019
23764,233,Hotel AF,Sao Paulo (SP),4,139.1,556.4,11/07/2019
23766,233,Hotel Z,Aracaju (SE),4,208.04,832.16,11/21/2019
23769,233,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/12/2019
23778,233,Hotel BD,Natal (RN),3,242.88,728.64,02/13/2020
23780,233,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/27/2020
23784,233,Hotel Z,Aracaju (SE),3,208.04,624.12,03/26/2020
23785,233,Hotel BP,Brasilia (DF),2,247.62,495.24,04/02/2020
23786,233,Hotel AU,Recife (PE),2,312.83,625.66,04/09/2020
23788,233,Hotel K,Salvador (BH),2,263.41,526.82,04/23/2020
23800,233,Hotel BD,Natal (RN),1,242.88,242.88,07/16/2020
23805,233,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/20/2020
23806,233,Hotel AU,Recife (PE),4,312.83,1251.32,08/27/2020
23811,233,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/01/2020
23812,233,Hotel BP,Brasilia (DF),2,247.62,495.24,10/08/2020
23817,233,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/12/2020
23819,233,Hotel BW,Campo Grande (MS),2,60.39,120.78,11/26/2020
23820,233,Hotel K,Salvador (BH),1,263.41,263.41,12/03/2020
23825,233,Hotel BW,Campo Grande (MS),2,60.39,120.78,01/07/2021
23827,233,Hotel AF,Sao Paulo (SP),4,139.1,556.4,01/21/2021
23829,233,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/04/2021
23830,233,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/11/2021
23834,234,Hotel Z,Aracaju (SE),3,208.04,624.12,10/03/2019
23835,234,Hotel AU,Recife (PE),3,312.83,938.49,10/10/2019
23838,234,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/31/2019
23842,234,Hotel A,Florianopolis (SC),2,313.02,626.04,11/28/2019
23845,234,Hotel AU,Recife (PE),4,312.83,1251.32,12/19/2019
23854,234,Hotel Z,Aracaju (SE),1,208.04,208.04,02/20/2020
23866,234,Hotel A,Florianopolis (SC),1,313.02,313.02,05/14/2020
23873,234,Hotel BD,Natal (RN),4,242.88,971.52,07/02/2020
23878,234,Hotel BP,Brasilia (DF),4,247.62,990.48,08/06/2020
23881,234,Hotel AF,Sao Paulo (SP),1,139.1,139.1,08/27/2020
23885,234,Hotel BD,Natal (RN),4,242.88,971.52,09/24/2020
23888,234,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,10/15/2020
23894,234,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/26/2020
23899,234,Hotel A,Florianopolis (SC),4,313.02,1252.08,12/31/2020
23905,234,Hotel BP,Brasilia (DF),4,247.62,990.48,02/11/2021
23907,234,Hotel BW,Campo Grande (MS),3,60.39,181.17,02/25/2021
23908,234,Hotel BP,Brasilia (DF),1,247.62,247.62,03/04/2021
23917,234,Hotel BD,Natal (RN),1,242.88,242.88,05/06/2021
23919,234,Hotel K,Salvador (BH),3,263.41,790.23,05/20/2021
23924,234,Hotel Z,Aracaju (SE),1,208.04,208.04,06/24/2021
23925,234,Hotel BP,Brasilia (DF),1,247.62,247.62,07/01/2021
23926,234,Hotel BD,Natal (RN),4,242.88,971.52,07/08/2021
23930,234,Hotel AU,Recife (PE),2,312.83,625.66,08/05/2021
23931,234,Hotel K,Salvador (BH),4,263.41,1053.64,08/12/2021
23932,234,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/19/2021
23933,234,Hotel K,Salvador (BH),2,263.41,526.82,08/26/2021
23934,234,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/02/2021
23942,234,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/28/2021
23944,234,Hotel AU,Recife (PE),2,312.83,625.66,11/11/2021
23946,234,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/25/2021
23947,234,Hotel K,Salvador (BH),2,263.41,526.82,12/02/2021
23948,234,Hotel K,Salvador (BH),2,263.41,526.82,12/09/2021
23950,234,Hotel Z,Aracaju (SE),3,208.04,624.12,12/23/2021
23951,234,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/30/2021
23952,234,Hotel BP,Brasilia (DF),2,247.62,495.24,01/06/2022
23959,234,Hotel A,Florianopolis (SC),2,313.02,626.04,02/24/2022
23963,234,Hotel A,Florianopolis (SC),2,313.02,626.04,03/24/2022
23966,234,Hotel Z,Aracaju (SE),2,208.04,416.08,04/14/2022
23968,234,Hotel K,Salvador (BH),4,263.41,1053.64,04/28/2022
23978,234,Hotel A,Florianopolis (SC),1,313.02,313.02,07/07/2022
23982,234,Hotel AU,Recife (PE),2,312.83,625.66,08/04/2022
23983,234,Hotel BW,Campo Grande (MS),4,60.39,241.56,08/11/2022
23984,234,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/18/2022
23987,234,Hotel A,Florianopolis (SC),3,313.02,939.06,09/08/2022
23989,234,Hotel A,Florianopolis (SC),2,313.02,626.04,09/22/2022
23996,234,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/10/2022
23999,234,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,12/01/2022
24001,234,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,12/15/2022
24005,234,Hotel BP,Brasilia (DF),1,247.62,247.62,01/12/2023
24010,234,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,02/16/2023
24012,234,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/02/2023
24016,234,Hotel BW,Campo Grande (MS),2,60.39,120.78,03/30/2023
24026,235,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,11/28/2019
24029,236,Hotel BW,Campo Grande (MS),4,60.39,241.56,10/03/2019
24034,236,Hotel BP,Brasilia (DF),3,247.62,742.86,11/07/2019
24037,236,Hotel A,Florianopolis (SC),1,313.02,313.02,11/28/2019
24039,236,Hotel BW,Campo Grande (MS),4,60.39,241.56,12/12/2019
24045,236,Hotel BW,Campo Grande (MS),4,60.39,241.56,01/23/2020
24049,236,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/20/2020
24050,236,Hotel A,Florianopolis (SC),1,313.02,313.02,02/27/2020
24051,236,Hotel BP,Brasilia (DF),2,247.62,495.24,03/05/2020
24054,236,Hotel A,Florianopolis (SC),3,313.02,939.06,03/26/2020
24056,236,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/09/2020
24060,236,Hotel AU,Recife (PE),4,312.83,1251.32,05/07/2020
24065,236,Hotel BW,Campo Grande (MS),2,60.39,120.78,06/11/2020
24067,236,Hotel AU,Recife (PE),3,312.83,938.49,06/25/2020
24070,236,Hotel K,Salvador (BH),2,263.41,526.82,07/16/2020
24072,236,Hotel AF,Sao Paulo (SP),4,139.1,556.4,07/30/2020
24073,236,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,08/06/2020
24074,236,Hotel AU,Recife (PE),1,312.83,312.83,08/13/2020
24075,236,Hotel AU,Recife (PE),1,312.83,312.83,08/20/2020
24079,236,Hotel BP,Brasilia (DF),4,247.62,990.48,09/17/2020
24081,236,Hotel K,Salvador (BH),1,263.41,263.41,10/01/2020
24086,236,Hotel K,Salvador (BH),4,263.41,1053.64,11/05/2020
24088,236,Hotel Z,Aracaju (SE),1,208.04,208.04,11/19/2020
24090,236,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/03/2020
24091,236,Hotel K,Salvador (BH),2,263.41,526.82,12/10/2020
24093,236,Hotel AF,Sao Paulo (SP),3,139.1,417.3,12/24/2020
24099,236,Hotel AF,Sao Paulo (SP),2,139.1,278.2,02/04/2021
24106,236,Hotel BW,Campo Grande (MS),1,60.39,60.39,03/25/2021
24116,236,Hotel BD,Natal (RN),1,242.88,242.88,06/03/2021
24120,236,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/01/2021
24121,236,Hotel BD,Natal (RN),3,242.88,728.64,07/08/2021
24123,236,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/22/2021
24125,236,Hotel A,Florianopolis (SC),1,313.02,313.02,08/05/2021
24126,236,Hotel A,Florianopolis (SC),3,313.02,939.06,08/12/2021
24134,236,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,10/07/2021
24136,236,Hotel Z,Aracaju (SE),4,208.04,832.16,10/21/2021
24137,236,Hotel K,Salvador (BH),3,263.41,790.23,10/28/2021
24140,236,Hotel BW,Campo Grande (MS),4,60.39,241.56,11/18/2021
24141,236,Hotel AU,Recife (PE),2,312.83,625.66,11/25/2021
24148,236,Hotel A,Florianopolis (SC),3,313.02,939.06,01/13/2022
24155,236,Hotel K,Salvador (BH),2,263.41,526.82,03/03/2022
24157,236,Hotel A,Florianopolis (SC),1,313.02,313.02,03/17/2022
24163,236,Hotel BW,Campo Grande (MS),4,60.39,241.56,04/28/2022
24165,236,Hotel K,Salvador (BH),2,263.41,526.82,05/12/2022
24166,236,Hotel BP,Brasilia (DF),4,247.62,990.48,05/19/2022
24167,236,Hotel AF,Sao Paulo (SP),1,139.1,139.1,05/26/2022
24173,237,Hotel BP,Brasilia (DF),3,247.62,742.86,10/10/2019
24174,237,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/17/2019
24176,237,Hotel AU,Recife (PE),3,312.83,938.49,10/31/2019
24178,237,Hotel A,Florianopolis (SC),3,313.02,939.06,11/14/2019
24183,237,Hotel BD,Natal (RN),1,242.88,242.88,12/19/2019
24187,237,Hotel BD,Natal (RN),3,242.88,728.64,01/16/2020
24188,237,Hotel BD,Natal (RN),2,242.88,485.76,01/23/2020
24193,237,Hotel K,Salvador (BH),4,263.41,1053.64,02/27/2020
24194,237,Hotel BD,Natal (RN),2,242.88,485.76,03/05/2020
24196,237,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,03/19/2020
24198,237,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/02/2020
24200,237,Hotel BW,Campo Grande (MS),2,60.39,120.78,04/16/2020
24205,237,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/21/2020
24206,237,Hotel AF,Sao Paulo (SP),4,139.1,556.4,05/28/2020
24208,237,Hotel BW,Campo Grande (MS),3,60.39,181.17,06/11/2020
24212,237,Hotel BD,Natal (RN),4,242.88,971.52,07/09/2020
24213,237,Hotel A,Florianopolis (SC),4,313.02,1252.08,07/16/2020
24225,237,Hotel AF,Sao Paulo (SP),1,139.1,139.1,10/08/2020
24229,237,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/05/2020
24232,237,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,11/26/2020
24233,237,Hotel Z,Aracaju (SE),1,208.04,208.04,12/03/2020
24235,237,Hotel AF,Sao Paulo (SP),2,139.1,278.2,12/17/2020
24236,237,Hotel BP,Brasilia (DF),3,247.62,742.86,12/24/2020
24238,237,Hotel AF,Sao Paulo (SP),3,139.1,417.3,01/07/2021
24240,237,Hotel K,Salvador (BH),4,263.41,1053.64,01/21/2021
24244,237,Hotel A,Florianopolis (SC),1,313.02,313.02,02/18/2021
24246,237,Hotel BP,Brasilia (DF),3,247.62,742.86,03/04/2021
24247,237,Hotel AU,Recife (PE),1,312.83,312.83,03/11/2021
24252,237,Hotel AU,Recife (PE),3,312.83,938.49,04/15/2021
24254,237,Hotel AU,Recife (PE),3,312.83,938.49,04/29/2021
24255,237,Hotel Z,Aracaju (SE),3,208.04,624.12,05/06/2021
24262,237,Hotel AU,Recife (PE),2,312.83,625.66,06/24/2021
24265,237,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/15/2021
24268,237,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,08/05/2021
24272,237,Hotel BW,Campo Grande (MS),2,60.39,120.78,09/02/2021
24277,237,Hotel Z,Aracaju (SE),2,208.04,416.08,10/07/2021
24281,237,Hotel Z,Aracaju (SE),1,208.04,208.04,11/04/2021
24285,237,Hotel K,Salvador (BH),2,263.41,526.82,12/02/2021
24287,237,Hotel BW,Campo Grande (MS),3,60.39,181.17,12/16/2021
24289,237,Hotel A,Florianopolis (SC),2,313.02,626.04,12/30/2021
24290,237,Hotel AU,Recife (PE),3,312.83,938.49,01/06/2022
24293,237,Hotel BP,Brasilia (DF),4,247.62,990.48,01/27/2022
24297,237,Hotel BW,Campo Grande (MS),4,60.39,241.56,02/24/2022
24299,237,Hotel BP,Brasilia (DF),4,247.62,990.48,03/10/2022
24301,237,Hotel BW,Campo Grande (MS),4,60.39,241.56,03/24/2022
24303,237,Hotel AU,Recife (PE),2,312.83,625.66,04/07/2022
24305,237,Hotel BW,Campo Grande (MS),3,60.39,181.17,04/21/2022
24308,237,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/12/2022
24311,237,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/02/2022
24312,237,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/09/2022
24316,237,Hotel BW,Campo Grande (MS),3,60.39,181.17,07/07/2022
24317,237,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,07/14/2022
24320,237,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,08/04/2022
24322,237,Hotel BD,Natal (RN),2,242.88,485.76,08/18/2022
24323,237,Hotel AF,Sao Paulo (SP),3,139.1,417.3,08/25/2022
24326,237,Hotel BP,Brasilia (DF),2,247.62,495.24,09/15/2022
24327,237,Hotel BD,Natal (RN),2,242.88,485.76,09/22/2022
24341,237,Hotel BP,Brasilia (DF),3,247.62,742.86,12/29/2022
24344,237,Hotel A,Florianopolis (SC),1,313.02,313.02,01/19/2023
24351,238,Hotel Z,Aracaju (SE),3,208.04,624.12,10/24/2019
24353,238,Hotel BP,Brasilia (DF),2,247.62,495.24,11/07/2019
24354,238,Hotel AF,Sao Paulo (SP),1,139.1,139.1,11/14/2019
24357,238,Hotel BP,Brasilia (DF),2,247.62,495.24,12/05/2019
24363,238,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,01/16/2020
24367,238,Hotel Z,Aracaju (SE),3,208.04,624.12,02/13/2020
24379,238,Hotel Z,Aracaju (SE),1,208.04,208.04,05/07/2020
24381,238,Hotel AU,Recife (PE),4,312.83,1251.32,05/21/2020
24385,238,Hotel AF,Sao Paulo (SP),3,139.1,417.3,06/18/2020
24396,238,Hotel BW,Campo Grande (MS),1,60.39,60.39,09/03/2020
24402,238,Hotel K,Salvador (BH),2,263.41,526.82,10/15/2020
24409,238,Hotel BW,Campo Grande (MS),1,60.39,60.39,12/03/2020
24413,238,Hotel Z,Aracaju (SE),4,208.04,832.16,12/31/2020
24414,238,Hotel BD,Natal (RN),1,242.88,242.88,01/07/2021
24417,238,Hotel K,Salvador (BH),2,263.41,526.82,01/28/2021
24420,238,Hotel BD,Natal (RN),4,242.88,971.52,02/18/2021
24422,239,Hotel Z,Aracaju (SE),3,208.04,624.12,10/03/2019
24427,239,Hotel AF,Sao Paulo (SP),3,139.1,417.3,11/07/2019
24428,239,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/14/2019
24429,239,Hotel BW,Campo Grande (MS),1,60.39,60.39,11/21/2019
24433,239,Hotel K,Salvador (BH),2,263.41,526.82,12/19/2019
24450,239,Hotel AF,Sao Paulo (SP),1,139.1,139.1,04/16/2020
24452,239,Hotel AF,Sao Paulo (SP),4,139.1,556.4,04/30/2020
24453,239,Hotel BP,Brasilia (DF),3,247.62,742.86,05/07/2020
24465,239,Hotel BW,Campo Grande (MS),1,60.39,60.39,07/30/2020
24466,239,Hotel Z,Aracaju (SE),4,208.04,832.16,08/06/2020
24477,239,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/22/2020
24479,239,Hotel BP,Brasilia (DF),3,247.62,742.86,11/05/2020
24483,239,Hotel Z,Aracaju (SE),3,208.04,624.12,12/03/2020
24487,239,Hotel BD,Natal (RN),2,242.88,485.76,12/31/2020
24492,239,Hotel AF,Sao Paulo (SP),4,139.1,556.4,02/04/2021
24499,239,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,03/25/2021
24500,239,Hotel BP,Brasilia (DF),1,247.62,247.62,04/01/2021
24512,239,Hotel BW,Campo Grande (MS),1,60.39,60.39,06/24/2021
24515,239,Hotel BD,Natal (RN),1,242.88,242.88,07/15/2021
24522,239,Hotel BP,Brasilia (DF),2,247.62,495.24,09/02/2021
24524,239,Hotel A,Florianopolis (SC),3,313.02,939.06,09/16/2021
24531,239,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,11/04/2021
24532,239,Hotel K,Salvador (BH),2,263.41,526.82,11/11/2021
24535,239,Hotel BW,Campo Grande (MS),2,60.39,120.78,12/02/2021
24536,239,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,12/09/2021
24537,239,Hotel BD,Natal (RN),4,242.88,971.52,12/16/2021
24538,239,Hotel Z,Aracaju (SE),4,208.04,832.16,12/23/2021
24540,239,Hotel BD,Natal (RN),4,242.88,971.52,01/06/2022
24542,239,Hotel AF,Sao Paulo (SP),2,139.1,278.2,01/20/2022
24546,239,Hotel A,Florianopolis (SC),1,313.02,313.02,02/17/2022
24549,239,Hotel Z,Aracaju (SE),4,208.04,832.16,03/10/2022
24550,239,Hotel AU,Recife (PE),3,312.83,938.49,03/17/2022
24551,239,Hotel BD,Natal (RN),3,242.88,728.64,03/24/2022
24553,239,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,04/07/2022
